序號,答案
20240328143008,11.62
20240328144008,11.84
20240328145008,11.8
20240328150008,15.62
20240328151008,20.73
20240328152008,25.08
20240328153008,29.01
20240328154008,32.64
20240328155008,36.25
20240328160008,40.07
20240328161008,44.15
20240328162008,48.33
20240328163008,52.58
20240328164008,56.66
20240328165008,60.56
20240508090008,56.31
20240508091008,139.38
20240508092008,230.79
20240508093008,360.51
20240508094008,405.37
20240508095008,459.0
20240508100008,524.66
20240508101008,576.37
20240508102008,609.01
20240508103008,603.71
20240508104008,556.88
20240508105008,505.89
20240508110008,276.24
20240508111008,340.49
20240508112008,358.4
20240508113008,372.96
20240508114008,360.02
20240508115008,327.34
20240508120008,287.04
20240508121008,229.63
20240508122008,174.23
20240508123008,124.92
20240508124008,82.98
20240508125008,40.42
20240508130008,3.67
20240508131008,37.81
20240508132008,95.31
20240508133008,161.91
20240508134008,187.87
20240508135008,92.95
20240508140008,11.89
20240508141008,13.95
20240508142008,12.93
20240508143008,11.62
20240508144008,11.84
20240508145008,11.8
20240508150008,15.62
20240508151008,20.73
20240508152008,25.08
20240508153008,29.01
20240508154008,32.64
20240508155008,36.25
20240508160008,40.07
20240508161008,44.15
20240508162008,48.33
20240508163008,52.58
20240508164008,56.66
20240508165008,60.56
20240521090008,36.97
20240521091008,75.37
20240521092008,122.56
20240521093008,197.52
20240521094008,291.14
20240521095008,412.77
20240521100008,524.66
20240521101008,576.37
20240521102008,609.01
20240521103008,603.71
20240521104008,556.88
20240521105008,505.89
20240521110008,269.45
20240521111008,327.26
20240521112008,342.24
20240521113008,348.13
20240521114008,335.93
20240521115008,314.33
20240521120008,279.86
20240521121008,228.19
20240521122008,175.32
20240521123008,125.88
20240521124008,83.28
20240521125008,39.87
20240521130008,3.67
20240521131008,37.81
20240521132008,95.31
20240521133008,161.91
20240521134008,187.87
20240521135008,92.95
20240521140008,11.89
20240521141008,13.95
20240521142008,12.93
20240521143008,11.62
20240521144008,11.84
20240521145008,11.8
20240521150008,15.62
20240521151008,20.73
20240521152008,25.08
20240521153008,29.01
20240521154008,32.64
20240521155008,36.25
20240521160008,40.07
20240521161008,44.15
20240521162008,48.33
20240521163008,52.58
20240521164008,56.66
20240521165008,60.56
20240618090008,22.3
20240618091008,97.17
20240618092008,139.08
20240618093008,206.57
20240618094008,311.12
20240618095008,436.03
20240618100008,524.66
20240618101008,576.37
20240618102008,609.01
20240618103008,603.71
20240618104008,556.88
20240618105008,505.89
20240618110008,309.37
20240618111008,385.24
20240618112008,396.82
20240618113008,402.48
20240618114008,386.71
20240618115008,354.81
20240618120008,299.9
20240618121008,241.69
20240618122008,183.73
20240618123008,131.69
20240618124008,86.49
20240618125008,41.74
20240618130008,3.67
20240618131008,37.81
20240618132008,95.31
20240618133008,161.91
20240618134008,187.87
20240618135008,92.95
20240618140008,11.89
20240618141008,13.95
20240618142008,12.93
20240618143008,11.62
20240618144008,11.84
20240618145008,11.8
20240618150008,15.62
20240618151008,20.73
20240618152008,25.08
20240618153008,29.01
20240618154008,32.64
20240618155008,36.25
20240618160008,40.07
20240618161008,44.15
20240618162008,48.33
20240618163008,52.58
20240618164008,56.66
20240618165008,60.56
20240630090008,23.49
20240630091008,58.1
20240630092008,119.16
20240630093008,200.28
20240630094008,312.18
20240630095008,454.43
20240630100008,524.66
20240630101008,576.37
20240630102008,609.01
20240630103008,603.71
20240630104008,556.88
20240630105008,505.89
20240630110008,263.69
20240630111008,322.43
20240630112008,338.62
20240630113008,346.86
20240630114008,338.46
20240630115008,323.39
20240630120008,283.3
20240630121008,231.0
20240630122008,178.12
20240630123008,130.19
20240630124008,87.36
20240630125008,42.14
20240630130008,3.67
20240630131008,37.81
20240630132008,95.31
20240630133008,161.91
20240630134008,187.87
20240630135008,92.95
20240630140008,11.89
20240630141008,13.95
20240630142008,12.93
20240630143008,11.62
20240630144008,11.84
20240630145008,11.8
20240630150008,15.62
20240630151008,20.73
20240630152008,25.08
20240630153008,29.01
20240630154008,32.64
20240630155008,36.25
20240630160008,40.07
20240630161008,44.15
20240630162008,48.33
20240630163008,52.58
20240630164008,56.66
20240630165008,60.56
20240702090008,41.25
20240702091008,53.54
20240702092008,108.98
20240702093008,178.68
20240702094008,275.63
20240702095008,427.59
20240702100008,524.66
20240702101008,576.37
20240702102008,609.01
20240702103008,603.71
20240702104008,556.88
20240702105008,505.89
20240702110008,259.1
20240702111008,316.33
20240702112008,332.84
20240702113008,338.97
20240702114008,329.03
20240702115008,308.36
20240702120008,272.62
20240702121008,223.48
20240702122008,173.04
20240702123008,127.9
20240702124008,87.32
20240702125008,42.61
20240702130008,3.67
20240702131008,37.81
20240702132008,95.31
20240702133008,161.91
20240702134008,187.87
20240702135008,92.95
20240702140008,11.89
20240702141008,13.95
20240702142008,12.93
20240702143008,11.62
20240702144008,11.84
20240702145008,11.8
20240702150008,15.62
20240702151008,20.73
20240702152008,25.08
20240702153008,29.01
20240702154008,32.64
20240702155008,36.25
20240702160008,40.07
20240702161008,44.15
20240702162008,48.33
20240702163008,52.58
20240702164008,56.66
20240702165008,60.56
20240812090008,13.75
20240812091008,83.8
20240812092008,127.62
20240812093008,192.41
20240812094008,289.2
20240812095008,445.42
20240812100008,524.66
20240812101008,576.37
20240812102008,609.01
20240812103008,603.71
20240812104008,556.88
20240812105008,505.89
20240812110008,274.73
20240812111008,336.04
20240812112008,354.0
20240812113008,366.29
20240812114008,360.4
20240812115008,337.5
20240812120008,291.11
20240812121008,237.01
20240812122008,182.14
20240812123008,132.98
20240812124008,88.64
20240812125008,42.75
20240812130008,3.67
20240812131008,37.81
20240812132008,95.31
20240812133008,161.91
20240812134008,187.87
20240812135008,92.95
20240812140008,11.89
20240812141008,13.95
20240812142008,12.93
20240812143008,11.62
20240812144008,11.84
20240812145008,11.8
20240812150008,15.62
20240812151008,20.73
20240812152008,25.08
20240812153008,29.01
20240812154008,32.64
20240812155008,36.25
20240812160008,40.07
20240812161008,44.15
20240812162008,48.33
20240812163008,52.58
20240812164008,56.66
20240812165008,60.56
20240828090008,51.98
20240828091008,9.83
20240828092008,60.72
20240828093008,140.07
20240828094008,236.09
20240828095008,367.14
20240828100008,524.66
20240828101008,576.37
20240828102008,609.01
20240828103008,603.71
20240828104008,556.88
20240828105008,505.89
20240828110008,237.92
20240828111008,296.16
20240828112008,320.5
20240828113008,329.64
20240828114008,317.31
20240828115008,291.47
20240828120008,258.53
20240828121008,206.35
20240828122008,158.75
20240828123008,118.97
20240828124008,83.83
20240828125008,43.06
20240828130008,3.67
20240828131008,37.81
20240828132008,95.31
20240828133008,161.91
20240828134008,187.87
20240828135008,92.95
20240828140008,11.89
20240828141008,13.95
20240828142008,12.93
20240828143008,11.62
20240828144008,11.84
20240828145008,11.8
20240828150008,15.62
20240828151008,20.73
20240828152008,25.08
20240828153008,29.01
20240828154008,32.64
20240828155008,36.25
20240828160008,40.07
20240828161008,44.15
20240828162008,48.33
20240828163008,52.58
20240828164008,56.66
20240828165008,60.56
20240307090010,19.87
20240307091010,121.97
20240307092010,177.73
20240307093010,227.1
20240307094010,298.3
20240307095010,367.39
20240307100010,424.18
20240307101010,452.46
20240307102010,453.13
20240307103010,413.92
20240307104010,335.26
20240307105010,223.11
20240307110010,321.89
20240307111010,327.61
20240307112010,331.12
20240307113010,331.76
20240307114010,318.25
20240307115010,284.94
20240307120010,242.9
20240307121010,199.64
20240307122010,160.23
20240307123010,123.56
20240307124010,86.18
20240307125010,46.67
20240307130010,7.7
20240307131010,30.27
20240307132010,78.61
20240307133010,129.62
20240307134010,153.23
20240307135010,100.95
20240307140010,93.76
20240307141010,103.83
20240307142010,81.43
20240307143010,51.77
20240307144010,25.88
20240307145010,9.62
20240307150010,1.24
20240307151010,7.98
20240307152010,11.01
20240307153010,11.96
20240307154010,12.16
20240307155010,12.22
20240307160010,13.0
20240307161010,14.43
20240307162010,16.33
20240307163010,18.1
20240307164010,19.98
20240307165010,22.03
20240310090010,44.75
20240310091010,146.28
20240310092010,192.67
20240310093010,237.9
20240310094010,307.92
20240310095010,370.78
20240310100010,424.18
20240310101010,452.46
20240310102010,453.13
20240310103010,413.92
20240310104010,335.26
20240310105010,223.11
20240310110010,330.85
20240310111010,335.05
20240310112010,337.26
20240310113010,336.54
20240310114010,321.85
20240310115010,287.63
20240310120010,244.76
20240310121010,200.95
20240310122010,161.05
20240310123010,124.01
20240310124010,86.4
20240310125010,46.71
20240310130010,7.7
20240310131010,30.27
20240310132010,78.61
20240310133010,129.62
20240310134010,153.23
20240310135010,100.95
20240310140010,93.76
20240310141010,103.83
20240310142010,81.43
20240310143010,51.77
20240310144010,25.88
20240310145010,9.62
20240310150010,1.24
20240310151010,7.98
20240310152010,11.01
20240310153010,11.96
20240310154010,12.16
20240310155010,12.22
20240310160010,13.0
20240310161010,14.43
20240310162010,16.33
20240310163010,18.1
20240310164010,19.98
20240310165010,22.03
20240423090010,132.09
20240423091010,149.05
20240423092010,187.99
20240423093010,241.01
20240423094010,313.45
20240423095010,377.19
20240423100010,424.18
20240423101010,452.46
20240423102010,453.13
20240423103010,413.92
20240423104010,335.26
20240423105010,223.11
20240423110010,326.99
20240423111010,332.84
20240423112010,335.85
20240423113010,335.5
20240423114010,320.99
20240423115010,287.04
20240423120010,244.47
20240423121010,200.75
20240423122010,160.91
20240423123010,123.91
20240423124010,86.33
20240423125010,46.7
20240423130010,7.7
20240423131010,30.27
20240423132010,78.61
20240423133010,129.62
20240423134010,153.23
20240423135010,100.95
20240423140010,93.76
20240423141010,103.83
20240423142010,81.43
20240423143010,51.77
20240423144010,25.88
20240423145010,9.62
20240423150010,1.24
20240423151010,7.98
20240423152010,11.01
20240423153010,11.96
20240423154010,12.16
20240423155010,12.22
20240423160010,13.0
20240423161010,14.43
20240423162010,16.33
20240423163010,18.1
20240423164010,19.98
20240423165010,22.03
20240519090010,157.5
20240519091010,161.55
20240519092010,199.47
20240519093010,252.5
20240519094010,322.23
20240519095010,381.93
20240519100010,424.18
20240519101010,452.46
20240519102010,453.13
20240519103010,413.92
20240519104010,335.26
20240519105010,223.11
20240519110010,332.4
20240519111010,337.27
20240519112010,339.59
20240519113010,338.7
20240519114010,323.74
20240519115010,289.39
20240519120010,246.25
20240519121010,201.91
20240519122010,161.61
20240519123010,124.33
20240519124010,86.58
20240519125010,46.8
20240519130010,7.7
20240519131010,30.27
20240519132010,78.61
20240519133010,129.62
20240519134010,153.23
20240519135010,100.95
20240519140010,93.76
20240519141010,103.83
20240519142010,81.43
20240519143010,51.77
20240519144010,25.88
20240519145010,9.62
20240519150010,1.24
20240519151010,7.98
20240519152010,11.01
20240519153010,11.96
20240519154010,12.16
20240519155010,12.22
20240519160010,13.0
20240519161010,14.43
20240519162010,16.33
20240519163010,18.1
20240519164010,19.98
20240519165010,22.03
20240619090010,50.14
20240619091010,25.73
20240619092010,1.74
20240619093010,48.02
20240619094010,138.97
20240619095010,268.08
20240619100010,424.18
20240619101010,452.46
20240619102010,453.13
20240619103010,413.92
20240619104010,335.26
20240619105010,223.11
20240619110010,155.56
20240619111010,174.9
20240619112010,192.36
20240619113010,210.28
20240619114010,219.07
20240619115010,212.08
20240619120010,193.63
20240619121010,166.91
20240619122010,139.13
20240619123010,110.91
20240619124010,78.9
20240619125010,43.61
20240619130010,7.7
20240619131010,30.27
20240619132010,78.61
20240619133010,129.62
20240619134010,153.23
20240619135010,100.95
20240619140010,93.76
20240619141010,103.83
20240619142010,81.43
20240619143010,51.77
20240619144010,25.88
20240619145010,9.62
20240619150010,1.24
20240619151010,7.98
20240619152010,11.01
20240619153010,11.96
20240619154010,12.16
20240619155010,12.22
20240619160010,13.0
20240619161010,14.43
20240619162010,16.33
20240619163010,18.1
20240619164010,19.98
20240619165010,22.03
20240711090010,113.13
20240711091010,148.18
20240711092010,108.48
20240711093010,50.86
20240711094010,32.74
20240711095010,187.4
20240711100010,424.18
20240711101010,452.46
20240711102010,453.13
20240711103010,413.92
20240711104010,335.26
20240711105010,223.11
20240711110010,78.23
20240711111010,108.67
20240711112010,133.75
20240711113010,154.07
20240711114010,167.32
20240711115010,173.01
20240711120010,162.96
20240711121010,145.26
20240711122010,123.28
20240711123010,100.62
20240711124010,72.82
20240711125010,40.69
20240711130010,7.7
20240711131010,30.27
20240711132010,78.61
20240711133010,129.62
20240711134010,153.23
20240711135010,100.95
20240711140010,93.76
20240711141010,103.83
20240711142010,81.43
20240711143010,51.77
20240711144010,25.88
20240711145010,9.62
20240711150010,1.24
20240711151010,7.98
20240711152010,11.01
20240711153010,11.96
20240711154010,12.16
20240711155010,12.22
20240711160010,13.0
20240711161010,14.43
20240711162010,16.33
20240711163010,18.1
20240711164010,19.98
20240711165010,22.03
20240207090017,266.85
20240207091017,491.13
20240207092017,519.06
20240207093017,608.26
20240207094017,685.12
20240207095017,748.39
20240207100017,807.66
20240207101017,855.49
20240207102017,881.74
20240207103017,871.83
20240207104017,811.71
20240207105017,624.1
20240207110017,397.64
20240207111017,471.43
20240207112017,472.23
20240207113017,470.84
20240207114017,466.86
20240207115017,455.11
20240207120017,430.33
20240207121017,379.42
20240207122017,318.49
20240207123017,253.68
20240207124017,186.98
20240207125017,119.61
20240207130017,56.31
20240207131017,2.91
20240207132017,65.96
20240207133017,138.69
20240207134017,212.06
20240207135017,224.42
20240207140017,24.21
20240207141017,53.98
20240207142017,70.34
20240207143017,47.36
20240207144017,29.95
20240207145017,17.38
20240207150017,20.99
20240207151017,25.19
20240207152017,26.85
20240207153017,27.16
20240207154017,27.77
20240207155017,28.33
20240207160017,29.75
20240207161017,33.16
20240207162017,38.1
20240207163017,43.89
20240207164017,49.79
20240207165017,55.18
20240224090017,119.42
20240224091017,376.8
20240224092017,477.79
20240224093017,588.96
20240224094017,696.45
20240224095017,756.56
20240224100017,807.66
20240224101017,855.49
20240224102017,881.74
20240224103017,871.83
20240224104017,811.71
20240224105017,624.1
20240224110017,529.86
20240224111017,597.58
20240224112017,579.32
20240224113017,563.78
20240224114017,547.14
20240224115017,521.6
20240224120017,481.77
20240224121017,420.41
20240224122017,347.43
20240224123017,270.13
20240224124017,195.6
20240224125017,123.0
20240224130017,56.31
20240224131017,2.91
20240224132017,65.96
20240224133017,138.69
20240224134017,212.06
20240224135017,224.42
20240224140017,24.21
20240224141017,53.98
20240224142017,70.34
20240224143017,47.36
20240224144017,29.95
20240224145017,17.38
20240224150017,20.99
20240224151017,25.19
20240224152017,26.85
20240224153017,27.16
20240224154017,27.77
20240224155017,28.33
20240224160017,29.75
20240224161017,33.16
20240224162017,38.1
20240224163017,43.89
20240224164017,49.79
20240224165017,55.18
20240318090017,149.11
20240318091017,357.84
20240318092017,417.18
20240318093017,510.11
20240318094017,620.69
20240318095017,711.13
20240318100017,807.66
20240318101017,855.49
20240318102017,881.74
20240318103017,871.83
20240318104017,811.71
20240318105017,624.1
20240318110017,411.48
20240318111017,486.75
20240318112017,487.32
20240318113017,483.28
20240318114017,474.15
20240318115017,455.32
20240318120017,424.38
20240318121017,372.83
20240318122017,312.67
20240318123017,250.15
20240318124017,185.03
20240318125017,119.64
20240318130017,56.31
20240318131017,2.91
20240318132017,65.96
20240318133017,138.69
20240318134017,212.06
20240318135017,224.42
20240318140017,24.21
20240318141017,53.98
20240318142017,70.34
20240318143017,47.36
20240318144017,29.95
20240318145017,17.38
20240318150017,20.99
20240318151017,25.19
20240318152017,26.85
20240318153017,27.16
20240318154017,27.77
20240318155017,28.33
20240318160017,29.75
20240318161017,33.16
20240318162017,38.1
20240318163017,43.89
20240318164017,49.79
20240318165017,55.18
20240509090017,202.15
20240509091017,597.61
20240509092017,598.7
20240509093017,610.04
20240509094017,615.95
20240509095017,661.18
20240509100017,807.66
20240509101017,855.49
20240509102017,881.74
20240509103017,871.83
20240509104017,811.71
20240509105017,624.1
20240509110017,252.56
20240509111017,292.93
20240509112017,286.2
20240509113017,277.75
20240509114017,273.23
20240509115017,275.79
20240509120017,277.47
20240509121017,265.53
20240509122017,237.32
20240509123017,204.71
20240509124017,164.78
20240509125017,111.49
20240509130017,56.31
20240509131017,2.91
20240509132017,65.96
20240509133017,138.69
20240509134017,212.06
20240509135017,224.42
20240509140017,24.21
20240509141017,53.98
20240509142017,70.34
20240509143017,47.36
20240509144017,29.95
20240509145017,17.38
20240509150017,20.99
20240509151017,25.19
20240509152017,26.85
20240509153017,27.16
20240509154017,27.77
20240509155017,28.33
20240509160017,29.75
20240509161017,33.16
20240509162017,38.1
20240509163017,43.89
20240509164017,49.79
20240509165017,55.18
20240602090017,138.53
20240602091017,811.79
20240602092017,954.09
20240602093017,843.86
20240602094017,663.04
20240602095017,619.82
20240602100017,807.66
20240602101017,855.49
20240602102017,881.74
20240602103017,871.83
20240602104017,811.71
20240602105017,624.1
20240602110017,204.09
20240602111017,252.78
20240602112017,242.02
20240602113017,222.55
20240602114017,203.72
20240602115017,201.97
20240602120017,190.07
20240602121017,183.65
20240602122017,183.84
20240602123017,172.29
20240602124017,149.24
20240602125017,106.7
20240602130017,56.31
20240602131017,2.91
20240602132017,65.96
20240602133017,138.69
20240602134017,212.06
20240602135017,224.42
20240602140017,24.21
20240602141017,53.98
20240602142017,70.34
20240602143017,47.36
20240602144017,29.95
20240602145017,17.38
20240602150017,20.99
20240602151017,25.19
20240602152017,26.85
20240602153017,27.16
20240602154017,27.77
20240602155017,28.33
20240602160017,29.75
20240602161017,33.16
20240602162017,38.1
20240602163017,43.89
20240602164017,49.79
20240602165017,55.18
20240604090017,243.99
20240604091017,306.96
20240604092017,704.33
20240604093017,819.7
20240604094017,670.81
20240604095017,649.43
20240604100017,807.66
20240604101017,855.49
20240604102017,881.74
20240604103017,871.83
20240604104017,811.71
20240604105017,624.1
20240604110017,199.86
20240604111017,251.05
20240604112017,244.26
20240604113017,230.18
20240604114017,203.93
20240604115017,186.64
20240604120017,184.08
20240604121017,170.43
20240604122017,161.07
20240604123017,158.63
20240604124017,140.15
20240604125017,104.13
20240604130017,56.31
20240604131017,2.91
20240604132017,65.96
20240604133017,138.69
20240604134017,212.06
20240604135017,224.42
20240604140017,24.21
20240604141017,53.98
20240604142017,70.34
20240604143017,47.36
20240604144017,29.95
20240604145017,17.38
20240604150017,20.99
20240604151017,25.19
20240604152017,26.85
20240604153017,27.16
20240604154017,27.77
20240604155017,28.33
20240604160017,29.75
20240604161017,33.16
20240604162017,38.1
20240604163017,43.89
20240604164017,49.79
20240604165017,55.18
20240609090017,582.28
20240609091017,635.82
20240609092017,49.16
20240609093017,574.46
20240609094017,649.95
20240609095017,649.05
20240609100017,807.66
20240609101017,855.49
20240609102017,881.74
20240609103017,871.83
20240609104017,811.71
20240609105017,624.1
20240609110017,208.88
20240609111017,257.61
20240609112017,249.1
20240609113017,235.17
20240609114017,216.92
20240609115017,193.31
20240609120017,184.59
20240609121017,173.29
20240609122017,160.67
20240609123017,158.15
20240609124017,140.62
20240609125017,103.6
20240609130017,56.31
20240609131017,2.91
20240609132017,65.96
20240609133017,138.69
20240609134017,212.06
20240609135017,224.42
20240609140017,24.21
20240609141017,53.98
20240609142017,70.34
20240609143017,47.36
20240609144017,29.95
20240609145017,17.38
20240609150017,20.99
20240609151017,25.19
20240609152017,26.85
20240609153017,27.16
20240609154017,27.77
20240609155017,28.33
20240609160017,29.75
20240609161017,33.16
20240609162017,38.1
20240609163017,43.89
20240609164017,49.79
20240609165017,55.18
20240709090017,879.9
20240709091017,1375.85
20240709092017,21.33
20240709093017,761.24
20240709094017,719.34
20240709095017,639.07
20240709100017,807.66
20240709101017,855.49
20240709102017,881.74
20240709103017,871.83
20240709104017,811.71
20240709105017,624.1
20240709110017,194.38
20240709111017,255.19
20240709112017,242.62
20240709113017,221.45
20240709114017,204.05
20240709115017,188.39
20240709120017,176.86
20240709121017,153.52
20240709122017,145.8
20240709123017,140.01
20240709124017,130.65
20240709125017,100.18
20240709130017,56.31
20240709131017,2.91
20240709132017,65.96
20240709133017,138.69
20240709134017,212.06
20240709135017,224.42
20240709140017,24.21
20240709141017,53.98
20240709142017,70.34
20240709143017,47.36
20240709144017,29.95
20240709145017,17.38
20240709150017,20.99
20240709151017,25.19
20240709152017,26.85
20240709153017,27.16
20240709154017,27.77
20240709155017,28.33
20240709160017,29.75
20240709161017,33.16
20240709162017,38.1
20240709163017,43.89
20240709164017,49.79
20240709165017,55.18
20240106090001,1060.07
20240106091001,437.47
20240106092001,474.8
20240106093001,512.78
20240106094001,581.03
20240106095001,630.79
20240106100001,657.72
20240106101001,696.02
20240106102001,698.66
20240106103001,671.67
20240106104001,595.18
20240106105001,429.83
20240106110001,518.23
20240106111001,593.86
20240106112001,591.2
20240106113001,593.93
20240106114001,582.53
20240106115001,546.37
20240106120001,488.42
20240106121001,411.76
20240106122001,323.05
20240106123001,231.27
20240106124001,144.19
20240106125001,74.23
20240106130001,43.0
20240106131001,58.81
20240106132001,116.23
20240106133001,177.78
20240106134001,175.41
20240106135001,33.33
20240106140001,124.1
20240106141001,158.27
20240106142001,99.8
20240106143001,71.74
20240106144001,66.68
20240106145001,57.67
20240106150001,72.21
20240106151001,89.3
20240106152001,96.66
20240106153001,101.09
20240106154001,105.6
20240106155001,108.88
20240106160001,114.79
20240106161001,125.01
20240106162001,137.62
20240106163001,152.47
20240106164001,168.24
20240106165001,183.86
20240111090001,252.39
20240111091001,410.18
20240111092001,404.34
20240111093001,468.38
20240111094001,552.11
20240111095001,612.91
20240111100001,657.72
20240111101001,696.02
20240111102001,698.66
20240111103001,671.67
20240111104001,595.18
20240111105001,429.83
20240111110001,514.39
20240111111001,590.49
20240111112001,589.29
20240111113001,592.34
20240111114001,580.73
20240111115001,544.5
20240111120001,486.77
20240111121001,410.59
20240111122001,321.95
20240111123001,230.32
20240111124001,143.48
20240111125001,73.93
20240111130001,43.0
20240111131001,58.81
20240111132001,116.23
20240111133001,177.78
20240111134001,175.41
20240111135001,33.33
20240111140001,124.1
20240111141001,158.27
20240111142001,99.8
20240111143001,71.74
20240111144001,66.68
20240111145001,57.67
20240111150001,72.21
20240111151001,89.3
20240111152001,96.66
20240111153001,101.09
20240111154001,105.6
20240111155001,108.88
20240111160001,114.79
20240111161001,125.01
20240111162001,137.62
20240111163001,152.47
20240111164001,168.24
20240111165001,183.86
20240213090001,934.29
20240213091001,388.33
20240213092001,441.39
20240213093001,502.04
20240213094001,581.97
20240213095001,633.85
20240213100001,657.72
20240213101001,696.02
20240213102001,698.66
20240213103001,671.67
20240213104001,595.18
20240213105001,429.83
20240213110001,519.42
20240213111001,595.01
20240213112001,591.41
20240213113001,593.96
20240213114001,582.95
20240213115001,547.06
20240213120001,488.81
20240213121001,412.0
20240213122001,323.29
20240213123001,231.33
20240213124001,144.2
20240213125001,74.25
20240213130001,43.0
20240213131001,58.81
20240213132001,116.23
20240213133001,177.78
20240213134001,175.41
20240213135001,33.33
20240213140001,124.1
20240213141001,158.27
20240213142001,99.8
20240213143001,71.74
20240213144001,66.68
20240213145001,57.67
20240213150001,72.21
20240213151001,89.3
20240213152001,96.66
20240213153001,101.09
20240213154001,105.6
20240213155001,108.88
20240213160001,114.79
20240213161001,125.01
20240213162001,137.62
20240213163001,152.47
20240213164001,168.24
20240213165001,183.86
20240508090001,367.34
20240508091001,307.85
20240508092001,357.94
20240508093001,441.96
20240508094001,541.09
20240508095001,612.6
20240508100001,657.72
20240508101001,696.02
20240508102001,698.66
20240508103001,671.67
20240508104001,595.18
20240508105001,429.83
20240508110001,510.58
20240508111001,587.11
20240508112001,586.12
20240508113001,589.93
20240508114001,579.53
20240508115001,544.1
20240508120001,486.46
20240508121001,410.41
20240508122001,322.02
20240508123001,230.43
20240508124001,143.62
20240508125001,73.96
20240508130001,43.0
20240508131001,58.81
20240508132001,116.23
20240508133001,177.78
20240508134001,175.41
20240508135001,33.33
20240508140001,124.1
20240508141001,158.27
20240508142001,99.8
20240508143001,71.74
20240508144001,66.68
20240508145001,57.67
20240508150001,72.21
20240508151001,89.3
20240508152001,96.66
20240508153001,101.09
20240508154001,105.6
20240508155001,108.88
20240508160001,114.79
20240508161001,125.01
20240508162001,137.62
20240508163001,152.47
20240508164001,168.24
20240508165001,183.86
20240510090001,728.14
20240510091001,313.51
20240510092001,379.14
20240510093001,460.32
20240510094001,550.82
20240510095001,619.1
20240510100001,657.72
20240510101001,696.02
20240510102001,698.66
20240510103001,671.67
20240510104001,595.18
20240510105001,429.83
20240510110001,512.5
20240510111001,588.93
20240510112001,587.12
20240510113001,590.58
20240510114001,580.17
20240510115001,544.67
20240510120001,486.96
20240510121001,410.63
20240510122001,322.27
20240510123001,230.65
20240510124001,143.81
20240510125001,74.11
20240510130001,43.0
20240510131001,58.81
20240510132001,116.23
20240510133001,177.78
20240510134001,175.41
20240510135001,33.33
20240510140001,124.1
20240510141001,158.27
20240510142001,99.8
20240510143001,71.74
20240510144001,66.68
20240510145001,57.67
20240510150001,72.21
20240510151001,89.3
20240510152001,96.66
20240510153001,101.09
20240510154001,105.6
20240510155001,108.88
20240510160001,114.79
20240510161001,125.01
20240510162001,137.62
20240510163001,152.47
20240510164001,168.24
20240510165001,183.86
20240524090001,214.23
20240524091001,227.78
20240524092001,320.45
20240524093001,421.14
20240524094001,526.7
20240524095001,601.64
20240524100001,657.72
20240524101001,696.02
20240524102001,698.66
20240524103001,671.67
20240524104001,595.18
20240524105001,429.83
20240524110001,513.9
20240524111001,590.06
20240524112001,587.28
20240524113001,590.29
20240524114001,580.16
20240524115001,544.69
20240524120001,486.51
20240524121001,410.19
20240524122001,321.85
20240524123001,230.25
20240524124001,143.44
20240524125001,73.86
20240524130001,43.0
20240524131001,58.81
20240524132001,116.23
20240524133001,177.78
20240524134001,175.41
20240524135001,33.33
20240524140001,124.1
20240524141001,158.27
20240524142001,99.8
20240524143001,71.74
20240524144001,66.68
20240524145001,57.67
20240524150001,72.21
20240524151001,89.3
20240524152001,96.66
20240524153001,101.09
20240524154001,105.6
20240524155001,108.88
20240524160001,114.79
20240524161001,125.01
20240524162001,137.62
20240524163001,152.47
20240524164001,168.24
20240524165001,183.86
20240623090001,541.82
20240623091001,116.4
20240623092001,241.32
20240623093001,378.85
20240623094001,505.1
20240623095001,594.88
20240623100001,657.72
20240623101001,696.02
20240623102001,698.66
20240623103001,671.67
20240623104001,595.18
20240623105001,429.83
20240623110001,512.9
20240623111001,589.43
20240623112001,586.43
20240623113001,589.61
20240623114001,580.06
20240623115001,545.02
20240623120001,486.74
20240623121001,410.31
20240623122001,322.03
20240623123001,230.45
20240623124001,143.55
20240623125001,73.85
20240623130001,43.0
20240623131001,58.81
20240623132001,116.23
20240623133001,177.78
20240623134001,175.41
20240623135001,33.33
20240623140001,124.1
20240623141001,158.27
20240623142001,99.8
20240623143001,71.74
20240623144001,66.68
20240623145001,57.67
20240623150001,72.21
20240623151001,89.3
20240623152001,96.66
20240623153001,101.09
20240623154001,105.6
20240623155001,108.88
20240623160001,114.79
20240623161001,125.01
20240623162001,137.62
20240623163001,152.47
20240623164001,168.24
20240623165001,183.86
20240627090001,625.19
20240627091001,144.96
20240627092001,256.35
20240627093001,382.6
20240627094001,503.53
20240627095001,594.67
20240627100001,657.72
20240627101001,696.02
20240627102001,698.66
20240627103001,671.67
20240627104001,595.18
20240627105001,429.83
20240627110001,510.5
20240627111001,587.22
20240627112001,585.36
20240627113001,588.98
20240627114001,579.33
20240627115001,544.24
20240627120001,486.32
20240627121001,410.08
20240627122001,321.89
20240627123001,230.4
20240627124001,143.58
20240627125001,73.95
20240627130001,43.0
20240627131001,58.81
20240627132001,116.23
20240627133001,177.78
20240627134001,175.41
20240627135001,33.33
20240627140001,124.1
20240627141001,158.27
20240627142001,99.8
20240627143001,71.74
20240627144001,66.68
20240627145001,57.67
20240627150001,72.21
20240627151001,89.3
20240627152001,96.66
20240627153001,101.09
