序號,答案
20240430110010,1367.7
20240430111010,1400.7
20240430112010,1471.09
20240430113010,1505.52
20240430114010,1585.37
20240430115010,1465.71
20240430120010,615.04
20240430121010,1445.07
20240430122010,429.82
20240430123010,1368.66
20240430124010,1619.35
20240430125010,755.23
20240430130010,765.21
20240430131010,485.09
20240430132010,101.77
20240430133010,79.08
20240430134010,65.13
20240430135010,50.36
20240430140010,45.37
20240430141010,44.38
20240430142010,41.59
20240430143010,38.61
20240430144010,37.35
20240430145010,24.73
20240430150010,15.92
20240430151010,13.45
20240430152010,17.71
20240430153010,12.08
20240430154010,5.91
20240430155010,3.35
20240430160010,1.72
20240430161010,1.1
20240430162010,0.77
20240430163010,1.48
20240430164010,0.87
20240430165010,1.67
20240503090010,79.53
20240503091010,102.61
20240503092010,103.35
20240503093010,81.77
20240503094010,72.29
20240503095010,71.89
20240503100010,56.47
20240503101010,76.86
20240503102010,58.12
20240503103010,48.82
20240503104010,29.85
20240503105010,19.09
20240503110010,21.1
20240503111010,25.49
20240503112010,37.69
20240503113010,47.79
20240503114010,54.64
20240503115010,71.86
20240503120010,76.29
20240503121010,38.7
20240503122010,24.5
20240503123010,36.23
20240503124010,41.98
20240503125010,38.49
20240503130010,30.02
20240503131010,16.62
20240503132010,18.54
20240503133010,25.03
20240503134010,15.97
20240503135010,6.72
20240503140010,8.57
20240503141010,9.18
20240503142010,7.04
20240503143010,8.48
20240503144010,5.78
20240503145010,4.04
20240503150010,2.4
20240503151010,2.32
20240503152010,3.03
20240503153010,3.01
20240503154010,2.23
20240503155010,0.91
20240503160010,1.2
20240503161010,1.33
20240503162010,1.64
20240503163010,1.5
20240503164010,0.65
20240503165010,1.23
20240506090010,349.52
20240506091010,419.67
20240506092010,601.81
20240506093010,690.22
20240506094010,802.38
20240506095010,874.97
20240506100010,976.53
20240506101010,1084.44
20240506102010,1131.33
20240506103010,1258.78
20240506104010,1326.63
20240506105010,1383
20240506110010,1431.39
20240506111010,1453.43
20240506112010,1486.15
20240506113010,1532.23
20240506114010,1465.99
20240506115010,1440.31
20240506120010,1485.59
20240506121010,1358.23
20240506122010,1533.54
20240506123010,543.1
20240506124010,992.68
20240506125010,823.88
20240506130010,548.96
20240506131010,78.76
20240506132010,93.03
20240506133010,100.04
20240506134010,86.1
20240506135010,67.08
20240506140010,46.49
20240506141010,30.36
20240506142010,29.33
20240506143010,30.87
20240506144010,26.24
20240506145010,15.54
20240506150010,17.17
20240506151010,10.62
20240506152010,12.92
20240506153010,11.24
20240506154010,6.39
20240506155010,6.17
20240506160010,4.37
20240506161010,6.17
20240506162010,1.56
20240506163010,1.67
20240506164010,2.19
20240506165010,3.93
20240509090010,29.43
20240509091010,44.86
20240509092010,49.99
20240509093010,73.42
20240509094010,156.81
20240509095010,170.29
20240509100010,176.76
20240509101010,231.98
20240509102010,263.64
20240509103010,199.21
20240509104010,156.33
20240509105010,190.12
20240509110010,242.68
20240509111010,976.84
20240509112010,266.6
20240509113010,186.16
20240509114010,163.38
20240509115010,92.67
20240509120010,40.81
20240509121010,30.96
20240509122010,29.7
20240509123010,25.11
20240509124010,36.77
20240509125010,56.18
20240509130010,47.15
20240509131010,100.19
20240509132010,89.36
20240509133010,32.43
20240509134010,18.98
20240509135010,15.03
20240509140010,24.27
20240509141010,27.54
20240509142010,20.63
20240509143010,19.57
20240509144010,15.65
20240509145010,14.77
20240509150010,12.1
20240509151010,15.92
20240509152010,11
20240509153010,12.5
20240509154010,11.43
20240509155010,9.14
20240509160010,5.28
20240509161010,5.75
20240509162010,2.35
20240509163010,1.42
20240509164010,1.51
20240509165010,0.5
20240528090010,0.23
20240528091010,0.16
20240528092010,0.11
20240528093010,0.08
20240528094010,0.1
20240528095010,0.13
20240528100010,0.11
20240528101010,0.08
20240528102010,0.08
20240528103010,0.2
20240528104010,0.23
20240528105010,0.27
20240528110010,0.66
20240528111010,0.6
20240528112010,0.38
20240528113010,1.99
20240528114010,2.15
20240528115010,5.45
20240528120010,40.38
20240528121010,24.9
20240528122010,18.93
20240528123010,21.12
20240528124010,11.43
20240528125010,15.91
20240528130010,15.37
20240528131010,10.06
20240528132010,8.67
20240528133010,7.38
20240528134010,12.17
20240528135010,13.81
20240528140010,9.17
20240528141010,7.45
20240528142010,6.7
20240528143010,6.04
20240528144010,4.08
20240528145010,3.66
20240528150010,5
20240528151010,6.88
20240528152010,5.77
20240528153010,5.18
20240528154010,4.66
20240528155010,4.39
20240528160010,3.48
20240528161010,1.56
20240528162010,0.88
20240528163010,0.96
20240528164010,0.6
20240528165010,0.44
20240530090010,306.91
20240530091010,164.65
20240530092010,186.6
20240530093010,93.4
20240530094010,74.55
20240530095010,48.27
20240530100010,33.62
20240530101010,98.1
20240530102010,218.98
20240530103010,711.78
20240530104010,1297.5
20240530105010,983.18
20240530110010,878.51
20240530111010,438.9
20240530112010,364.39
20240530113010,283.75
20240530114010,453.19
20240530115010,1155.48
20240530120010,170.04
20240530121010,57.26
20240530122010,95
20240530123010,156.65
20240530124010,216.54
20240530125010,58.3
20240530130010,46.42
20240530131010,85.09
20240530132010,98.85
20240530133010,87.52
20240530134010,33.66
20240530135010,15.83
20240530140010,6.69
20240530141010,6.01
20240530142010,5.74
20240530143010,4.68
20240530144010,5.72
20240530145010,7.3
20240530150010,6.68
20240530151010,6.05
20240530152010,2.33
20240530153010,2.36
20240530154010,1.08
20240530155010,2.28
20240530160010,2.51
20240530161010,3.83
20240530162010,5.91
20240530163010,4.08
20240530164010,1.61
20240530165010,1.05
20240703090010,156.94
20240703091010,431.93
20240703092010,614.04
20240703093010,681.29
20240703094010,757.41
20240703095010,412.5
20240703100010,141.44
20240703101010,145.37
20240703102010,304.7
20240703103010,650.65
20240703104010,1296.17
20240703105010,510.71
20240703110010,396.28
20240703111010,439
20240703112010,400.15
20240703113010,457.65
20240703114010,469.75
20240703115010,480.54
20240703120010,495.92
20240703121010,501.6
20240703122010,509.45
20240703123010,511.39
20240703124010,84.86
20240703125010,12.28
20240703130010,15.03
20240703131010,10.3
20240703132010,9.18
20240703133010,7.89
20240703134010,7.2
20240703135010,6.49
20240703140010,5.73
20240703141010,5.04
20240703142010,4.83
20240703143010,3.77
20240703144010,3.45
20240703145010,3
20240703150010,2.5
20240703151010,2.24
20240703152010,2.15
20240703153010,2.32
20240703154010,2.21
20240703155010,1.31
20240703160010,2.86
20240703161010,1.57
20240703162010,1.79
20240703163010,0.83
20240703164010,1.21
20240703165010,1.94
20240705090010,425.82
20240705091010,514.71
20240705092010,606.54
20240705093010,701.69
20240705094010,799.23
20240705095010,904.34
20240705100010,1005.09
20240705101010,1103.81
20240705102010,1152.8
20240705103010,1326.86
20240705104010,1240.34
20240705105010,43.89
20240705110010,456.83
20240705111010,27.45
20240705112010,211.42
20240705113010,1591.88
20240705114010,1568.5
20240705115010,1700.15
20240705120010,1724.09
20240705121010,1456.31
20240705122010,1783.9
20240705123010,1763.69
20240705124010,347.37
20240705125010,11.29
20240705130010,11.94
20240705131010,10.99
20240705132010,9.62
20240705133010,9.71
20240705134010,7.89
20240705135010,7.55
20240705140010,7.78
20240705141010,7.96
20240705142010,9.85
20240705143010,34.84
20240705144010,19.71
20240705145010,10.91
20240705150010,3.25
20240705151010,3.59
20240705152010,4.64
20240705153010,5.98
20240705154010,7.01
20240705155010,8.86
20240705160010,11.9
20240705161010,5.1
20240705162010,9.17
20240705163010,5.23
20240705164010,4.48
20240705165010,5.32
20240707090010,417.95
20240707091010,504.32
20240707092010,596.09
20240707093010,692.7
20240707094010,793.03
20240707095010,892.68
20240707100010,990.15
20240707101010,1094.5
20240707102010,1123.32
20240707103010,1358
20240707104010,1384.73
20240707105010,1229.98
20240707110010,917.66
20240707111010,1281.41
20240707112010,1635.93
20240707113010,1617.99
20240707114010,1637.69
20240707115010,1671.53
20240707120010,1673.83
20240707121010,1106.16
20240707122010,514.43
20240707123010,521.44
20240707124010,267.03
20240707125010,9.66
20240707130010,8.76
20240707131010,8.12
20240707132010,7.7
20240707133010,7.08
20240707134010,6.52
20240707135010,5.84
20240707140010,5.09
20240707141010,5.58
20240707142010,6.08
20240707143010,6.27
20240707144010,9.53
20240707145010,15.51
20240707150010,6.78
20240707151010,24.81
20240707152010,36.49
20240707153010,25.3
20240707154010,12.54
20240707155010,17.81
20240707160010,6.44
20240707161010,5.34
20240707162010,7.23
20240707163010,7.74
20240707164010,1.2
20240707165010,0.65
20240716090010,430.5
20240716091010,517.51
20240716092010,605.91
20240716093010,694.94
20240716094010,783.84
20240716095010,885.57
20240716100010,990.5
20240716101010,1126.18
20240716102010,699.99
20240716103010,929.94
20240716104010,1360.27
20240716105010,1426.57
20240716110010,1482.73
20240716111010,1530.09
20240716112010,1569.34
20240716113010,1618.71
20240716114010,1658.86
20240716115010,1684.25
20240716120010,1714.83
20240716121010,1726.41
20240716122010,1734.2
20240716123010,1733.25
20240716124010,1736.69
20240716125010,725.15
20240716130010,12.33
20240716131010,10.04
20240716132010,9.15
20240716133010,8.86
20240716134010,9.49
20240716135010,8.27
20240716140010,11.13
20240716141010,18.19
20240716142010,7.89
20240716143010,7.52
20240716144010,5
20240716145010,19.49
20240716150010,32.01
20240716151010,19.73
20240716152010,4.94
20240716153010,2.21
20240716154010,2.2
20240716155010,2.72
20240716160010,1.92
20240716161010,2.91
20240716162010,3.85
20240716163010,1.05
20240716164010,0.72
20240716165010,0.94
20240719090010,436.43
20240719091010,523.76
20240719092010,611.4
20240719093010,702.32
20240719094010,799.89
20240719095010,899.12
20240719100010,998.36
20240719101010,1099.93
20240719102010,1187.43
20240719103010,1270.47
20240719104010,1358.08
20240719105010,1435.1
20240719110010,1508.29
20240719111010,1567.92
20240719112010,1615.01
20240719113010,1651.76
20240719114010,1686.92
20240719115010,1700.24
20240719120010,1716.51
20240719121010,1713.35
20240719122010,1742.12
20240719123010,1743.22
20240719124010,1734.32
20240719125010,1425.2
20240719130010,13.62
20240719131010,9.49
20240719132010,8.99
20240719133010,8.69
20240719134010,8.54
20240719135010,7.36
20240719140010,6.95
20240719141010,5.91
20240719142010,5.28
20240719143010,4.59
20240719144010,3.8
20240719145010,3.84
20240719150010,5.04
20240719151010,3.5
20240719152010,7.47
20240719153010,4.29
20240719154010,2.45
20240719155010,2
20240719160010,4.42
20240719161010,2.43
20240719162010,6.68
20240719163010,9.85
20240719164010,3.23
20240719165010,1.44
20240302090011,582.27
20240302091011,203.27
20240302092011,28.75
20240302093011,17.86
20240302094011,12.96
20240302095011,17.18
20240302100011,6.93
20240302101011,10.16
20240302102011,33.74
20240302103011,30.08
20240302104011,35.33
20240302105011,6.5
20240302110011,15.31
20240302111011,57.62
20240302112011,24.32
20240302113011,36.67
20240302114011,1.85
20240302115011,1.68
20240302120011,4.75
20240302121011,11.08
20240302122011,5.58
20240302123011,3.08
20240302124011,5.35
20240302125011,2.64
20240302130011,4.61
20240302131011,8.27
20240302132011,3.46
20240302133011,3.03
20240302134011,3.36
20240302135011,2.63
20240302140011,2.97
20240302141011,2.53
20240302142011,0.58
20240302143011,0.66
20240302144011,0.45
20240302145011,0.42
20240302150011,0.54
20240302151011,0.33
20240302152011,0.28
20240302153011,0.26
20240302154011,0.33
20240302155011,0.29
20240302160011,0.1
20240302161011,0.08
20240302162011,0.02
20240302163011,0.01
20240302164011,0.01
20240302165011,0.01
20240304090011,1436.63
20240304091011,1496.85
20240304092011,1541.84
20240304093011,1573.76
20240304094011,1597.07
20240304095011,1607.31
20240304100011,1621.46
20240304101011,1634.15
20240304102011,1641.84
20240304103011,1648.04
20240304104011,536.23
20240304105011,19.87
20240304110011,17.62
20240304111011,16.23
20240304112011,14.86
20240304113011,13.48
20240304114011,12.46
20240304115011,11.3
20240304120011,10.28
20240304121011,9.55
20240304122011,8.82
20240304123011,7.9
20240304124011,7.01
20240304125011,6.38
20240304130011,5.74
20240304131011,5.32
20240304132011,5.06
20240304133011,4.61
20240304134011,4.14
20240304135011,3.71
20240304140011,3.6
20240304141011,3.44
20240304142011,2.98
20240304143011,2.25
20240304144011,2.53
20240304145011,1.79
20240304150011,1.86
20240304151011,1.54
20240304152011,1.86
20240304153011,1.61
20240304154011,1.42
20240304155011,1.14
20240304160011,1.05
20240304161011,1.05
20240304162011,0.88
20240304163011,0.87
20240304164011,0.82
20240304165011,0.79
20240305090011,1424.33
20240305091011,1491.19
20240305092011,1536.41
20240305093011,1567.93
20240305094011,1611.33
20240305095011,1617.16
20240305100011,1574.2
20240305101011,761.03
20240305102011,862.82
20240305103011,343.01
20240305104011,70.01
20240305105011,33.56
20240305110011,16.8
20240305111011,17.14
20240305112011,25.34
20240305113011,20.11
20240305114011,23.07
20240305115011,18.1
20240305120011,17.21
20240305121011,12.93
20240305122011,7.7
20240305123011,14.39
20240305124011,15.08
20240305125011,8.1
20240305130011,15.29
20240305131011,13.69
20240305132011,16.34
20240305133011,11.47
20240305134011,11.94
20240305135011,10.59
20240305140011,12.22
20240305141011,10.36
20240305142011,8.87
20240305143011,9.02
20240305144011,8.28
20240305145011,7.22
20240305150011,6.95
20240305151011,5.98
20240305152011,5.49
20240305153011,5.01
20240305154011,3.73
20240305155011,3.15
20240305160011,2.33
20240305161011,2.48
20240305162011,2
20240305163011,1.75
20240305164011,1.2
20240305165011,0.83
20240310090011,0.49
20240310091011,0.91
20240310092011,1.31
20240310093011,1.15
20240310094011,1.3
20240310095011,2.25
20240310100011,2.11
20240310101011,2.16
20240310102011,2.43
20240310103011,4.64
20240310104011,3.78
20240310105011,3.39
20240310110011,2.89
20240310111011,2.71
20240310112011,2.36
20240310113011,2.25
20240310114011,2.19
20240310115011,1.91
20240310120011,1.75
20240310121011,2.23
20240310122011,3.01
20240310123011,3.06
20240310124011,5.03
20240310125011,5.75
20240310130011,6.35
20240310131011,5.87
20240310132011,7.08
20240310133011,8.8
20240310134011,8.03
20240310135011,10.7
20240310140011,6.66
20240310141011,5.27
20240310142011,5.3
20240310143011,6.13
20240310144011,6.58
20240310145011,8.43
20240310150011,11.29
20240310151011,9.68
20240310152011,7.5
20240310153011,5.32
20240310154011,7.66
20240310155011,6.17
20240310160011,3.81
20240310161011,2.26
20240310162011,1.53
20240310163011,1.14
20240310164011,0.64
20240310165011,0.29
20240313090011,39.61
20240313091011,275.19
20240313092011,16.62
20240313093011,27.69
20240313094011,16.1
20240313095011,12.69
20240313100011,13.43
20240313101011,19.61
20240313102011,29.47
20240313103011,27.03
20240313104011,23.52
20240313105011,14.63
20240313110011,9.77
20240313111011,9.91
20240313112011,6.47
20240313113011,6.58
20240313114011,8.97
20240313115011,9.1
20240313120011,9.28
20240313121011,6.3
20240313122011,3.99
20240313123011,2.56
20240313124011,3.33
20240313125011,1.77
20240313130011,1.14
20240313131011,0.77
20240313132011,0.63
20240313133011,0.47
20240313134011,0.54
20240313135011,0.41
20240313140011,0.44
20240313141011,0.55
20240313142011,0.65
20240313143011,0.64
20240313144011,0.59
20240313145011,0.91
20240313150011,1.13
20240313151011,1.52
20240313152011,1.71
20240313153011,1.59
20240313154011,1.35
20240313155011,1.42
20240313160011,1.19
20240313161011,0.55
20240313162011,0.36
20240313163011,0.2
20240313164011,0.1
20240313165011,0.06
20240315090011,10.33
20240315091011,12.17
20240315092011,14.32
20240315093011,19.49
20240315094011,57.08
20240315095011,330.68
20240315100011,155.67
20240315101011,495.71
20240315102011,822.54
20240315103011,1422.12
20240315104011,699.53
20240315105011,71.1
20240315110011,65.94
20240315111011,59.27
20240315112011,32.86
20240315113011,21.05
20240315114011,16.64
20240315115011,10.81
20240315120011,5.26
20240315121011,3.09
20240315122011,1.67
20240315123011,1.21
20240315124011,0.72
20240315125011,0.65
20240315130011,0.64
20240315131011,0.68
20240315132011,0.78
20240315133011,0.79
20240315134011,0.79
20240315135011,1
20240315140011,1.17
20240315141011,1.26
20240315142011,1.12
20240315143011,1.12
20240315144011,1.02
20240315145011,2.32
20240315150011,2.6
20240315151011,1.43
20240315152011,1.64
20240315153011,2.08
20240315154011,2.16
20240315155011,2.34
20240315160011,1.6
20240315161011,1.1
20240315162011,1.1
20240315163011,0.82
20240315164011,0.8
20240315165011,0.72
20240318090011,1.69
20240318091011,2.21
20240318092011,2.33
20240318093011,2.56
20240318094011,2.78
20240318095011,1.5
20240318100011,0.52
20240318101011,0.53
20240318102011,0.59
20240318103011,0.76
20240318104011,0.9
20240318105011,1.51
20240318110011,1.64
20240318111011,2.27
20240318112011,2.02
20240318113011,2.46
20240318114011,2.27
20240318115011,1.5
20240318120011,1.72
20240318121011,1.89
20240318122011,1.92
20240318123011,1.52
20240318124011,0.92
20240318125011,0.65
20240318130011,0.5
20240318131011,0.51
20240318132011,0.74
20240318133011,1.06
20240318134011,1.01
20240318135011,1.18
20240318140011,0.72
20240318141011,1.01
20240318142011,1.22
20240318143011,2.02
20240318144011,1.93
20240318145011,0.98
20240318150011,0.69
20240318151011,1.05
20240318152011,1.04
20240318153011,0.85
20240318154011,0.68
20240318155011,0.63
20240318160011,0.27
20240318161011,0.2
20240318162011,0.14
20240318163011,0.11
20240318164011,0.09
20240318165011,0.08
20240320090011,18.01
20240320091011,20.59
20240320092011,26.82
20240320093011,32.53
20240320094011,41.1
20240320095011,56.54
20240320100011,63.27
20240320101011,72.46
20240320102011,98.07
20240320103011,64.28
20240320104011,22.12
20240320105011,7.16
20240320110011,5.22
20240320111011,4.39
20240320112011,4.68
20240320113011,4.31
20240320114011,3.62
20240320115011,2.92
20240320120011,2.9
20240320121011,2.7
20240320122011,2.6
20240320123011,3.15
20240320124011,3.54
20240320125011,4.62
20240320130011,3.92
20240320131011,3
20240320132011,2.34
20240320133011,2.5
20240320134011,2.45
20240320135011,2.28
20240320140011,2.4
20240320141011,1.14
20240320142011,0.5
20240320143011,0.45
20240320144011,0.48
20240320145011,0.36
20240320150011,0.32
20240320151011,0.24
20240320152011,0.15
20240320153011,0.12
20240320154011,0.11
20240320155011,0.11
20240320160011,0.06
20240320161011,0.07
20240320162011,0.05
20240320163011,0.03
20240320164011,0.03
20240320165011,0.03
20240324090011,840.34
20240324091011,654.97
20240324092011,1651.81
20240324093011,1613.01
20240324094011,1622.17
20240324095011,1493.45
20240324100011,1424.52
20240324101011,1240.42
20240324102011,555.26
20240324103011,154.39
20240324104011,868.11
20240324105011,844.37
20240324110011,64.93
20240324111011,44.56
20240324112011,36.78
20240324113011,23.8
20240324114011,23.99
20240324115011,25.87
20240324120011,21.88
20240324121011,17.54
20240324122011,16.05
20240324123011,17.07
20240324124011,17.34
20240324125011,15.14
20240324130011,11.38
20240324131011,10.78
20240324132011,8.54
20240324133011,9.97
20240324134011,5.9
20240324135011,7.65
20240324140011,9.9
20240324141011,6.35
20240324142011,4.99
20240324143011,4.08
20240324144011,3.3
20240324145011,1.7
20240324150011,1.73
20240324151011,1.85
20240324152011,1.92
20240324153011,2.37
20240324154011,1.76
20240324155011,1.55
20240324160011,1.83
20240324161011,2.24
20240324162011,1.7
20240324163011,1.87
20240324164011,1.06
20240324165011,0.99
20240326090011,1350.66
20240326091011,1409.86
20240326092011,1450.01
20240326093011,1478.3
20240326094011,1506.08
20240326095011,1524.46
20240326100011,1555.16
20240326101011,1557.12
20240326102011,1552.19
20240326103011,1507.48
20240326104011,1013.1
20240326105011,629.45
20240326110011,198.99
20240326111011,82.15
20240326112011,50.29
20240326113011,4.81
20240326114011,2.83
20240326115011,3.12
20240326120011,1.93
20240326121011,1
20240326122011,0.89
20240326123011,0.73
20240326124011,0.57
20240326125011,0.83
20240326130011,1.58
20240326131011,1.37
20240326132011,1.59
20240326133011,1.34
20240326134011,0.87
20240326135011,0.3
20240326140011,0.26
20240326141011,0.21
20240326142011,0.26
20240326143011,0.19
20240326144011,0.21
20240326145011,0.31
20240326150011,0.29
20240326151011,0.27
20240326152011,0.29
20240326153011,0.28
20240326154011,0.24
20240326155011,0.28
20240326160011,0.2
20240326161011,0.18
20240326162011,0.16
20240326163011,0.14
20240326164011,0.14
20240326165011,0.11
20240330090011,6.65
20240330091011,2.7
20240330092011,4.38
20240330093011,5.82
20240330094011,5.77
20240330095011,13.6
20240330100011,38.58
20240330101011,61.26
20240330102011,11.79
20240330103011,9.19
20240330104011,187.3
20240330105011,97.34
20240330110011,61.61
20240330111011,48.22
20240330112011,29.83
20240330113011,15.38
20240330114011,8.07
20240330115011,10.34
20240330120011,6.48
20240330121011,22.48
20240330122011,28.66
20240330123011,23.77
20240330124011,18.09
20240330125011,13.74
20240330130011,15.93
20240330131011,12.34
20240330132011,11.85
20240330133011,11.38
20240330134011,9.97
20240330135011,9.81
20240330140011,11.65
20240330141011,6.82
20240330142011,4.68
20240330143011,3.01
20240330144011,3.88
20240330145011,4.86
20240330150011,2.69
20240330151011,2.41
20240330152011,2.3
20240330153011,3.01
20240330154011,3.92
20240330155011,3.98
20240330160011,4.18
20240330161011,2.31
20240330162011,1.94
20240330163011,2.1
20240330164011,1.76
20240330165011,1.16
20240402090011,1505.59
20240402091011,1548.44
20240402092011,1580.74
20240402093011,1615.74
20240402094011,1625.91
20240402095011,1600.04
20240402100011,1617.9
20240402101011,1618.06
20240402102011,1632.64
20240402103011,1628.18
20240402104011,1613.6
20240402105011,843.1
20240402110011,590.86
20240402111011,16.56
20240402112011,12.3
20240402113011,12.51
20240402114011,12.21
20240402115011,10.76
20240402120011,10.59
20240402121011,9.96
20240402122011,9.77
20240402123011,10.38
20240402124011,8.02
20240402125011,6.79
20240402130011,7.52
20240402131011,8.48
20240402132011,8.06
20240402133011,7.9
20240402134011,7.08
20240402135011,6.17
20240402140011,14.1
20240402141011,11.74
20240402142011,10.78
20240402143011,5.19
20240402144011,3.51
20240402145011,3.38
20240402150011,2.48
20240402151011,2.94
20240402152011,3.52
20240402153011,4
20240402154011,3.14
20240402155011,1.03
20240402160011,1.14
20240402161011,1.16
20240402162011,1.35
20240402163011,0.78
20240402164011,1.24
20240402165011,0.63
20240415090011,3.89
20240415091011,5.63
20240415092011,7.06
20240415093011,14.13
20240415094011,20.66
20240415095011,9.83
20240415100011,7.62
20240415101011,8.84
20240415102011,8.61
20240415103011,22.76
20240415104011,32.51
20240415105011,32.49
20240415110011,82.01
20240415111011,204.16
20240415112011,41.14
20240415113011,101.16
20240415114011,36.24
20240415115011,48.11
20240415120011,33.45
20240415121011,37.21
20240415122011,27.82
20240415123011,17.76
20240415124011,11.63
20240415125011,9.9
20240415130011,9.68
20240415131011,12.68
20240415132011,13.18
20240415133011,8.77
20240415134011,9.54
20240415135011,8.41
20240415140011,5.76
20240415141011,6.75
20240415142011,7.34
20240415143011,7.32
20240415144011,7.45
20240415145011,7.37
20240415150011,6.76
20240415151011,5
20240415152011,7.38
20240415153011,5.53
20240415154011,4.7
20240415155011,3.81
20240415160011,2.7
20240415161011,3.04
20240415162011,2.53
20240415163011,1.94
20240415164011,1.74
20240415165011,1.35
20240428090011,18.18
20240428091011,34.73
20240428092011,10.47
20240428093011,2.04
20240428094011,1.27
20240428095011,1.06
20240428100011,2.71
20240428101011,7.73
20240428102011,30.37
20240428103011,33.98
20240428104011,47.84
20240428105011,33.44
20240428110011,41.96
20240428111011,47.1
20240428112011,49.54
20240428113011,51
20240428114011,19.78
20240428115011,17.82
20240428120011,24.67
20240428121011,24.92
20240428122011,14.96
20240428123011,14.82
20240428124011,15.37
20240428125011,9.64
20240428130011,5.1
20240428131011,4.97
20240428132011,4.3
20240428133011,3.5
20240428134011,2.4
20240428135011,2.36
20240428140011,2.14
20240428141011,1.87
20240428142011,2
20240428143011,2.86
20240428144011,4.34
20240428145011,4.92
20240428150011,7.25
20240428151011,8.91
20240428152011,5.45
20240428153011,3.36
20240428154011,3.16
20240428155011,3.32
20240428160011,3.46
20240428161011,2.69
20240428162011,1.73
20240428163011,1.12
20240428164011,0.83
20240428165011,0.82
20240503090011,20.1
20240503091011,21.16
20240503092011,16.13
20240503093011,10.67
20240503094011,10.42
20240503095011,11.86
20240503100011,13.88
20240503101011,12.77
20240503102011,8.56
20240503103011,8.32
20240503104011,5.61
20240503105011,4.87
20240503110011,4.94
20240503111011,4.51
20240503112011,4.81
20240503113011,6.55
20240503114011,10.2
20240503115011,13.94
20240503120011,15.38
20240503121011,7.59
20240503122011,5.63
20240503123011,8.94
20240503124011,8.23
20240503125011,7.44
20240503130011,6.27
20240503131011,3.64
20240503132011,3.22
20240503133011,5.2
20240503134011,2.89
20240503135011,1.2
20240503140011,1.47
20240503141011,1.74
20240503142011,1.46
20240503143011,1.72
20240503144011,1.13
20240503145011,0.72
20240503150011,0.54
20240503151011,0.5
20240503152011,0.58
20240503153011,0.53
20240503154011,0.34
20240503155011,0.18
20240503160011,0.21
20240503161011,0.25
20240503162011,0.3
20240503163011,0.31
20240503164011,0.18
20240503165011,0.25
20240509090011,4.36
20240509091011,5.35
20240509092011,6.14
20240509093011,8.79
20240509094011,17.66
20240509095011,18.6
20240509100011,34.43
20240509101011,41.21
20240509102011,50.15
20240509103011,41.23
20240509104011,34.53
20240509105011,35.68
20240509110011,42.89
20240509111011,110.98
20240509112011,46.57
20240509113011,28
20240509114011,26.65
20240509115011,13.95
20240509120011,10.34
20240509121011,8.82
20240509122011,8.53
20240509123011,8.42
20240509124011,9.66
20240509125011,10.12
20240509130011,8.2
20240509131011,13.86
20240509132011,12.16
20240509133011,6.54
20240509134011,3.25
20240509135011,2.67
20240509140011,4.06
20240509141011,5.17
20240509142011,4.11
20240509143011,4.01
20240509144011,2.85
20240509145011,3.32
20240509150011,2.54
20240509151011,2.84
20240509152011,1.8
20240509153011,2.16
20240509154011,2.02
20240509155011,1.72
20240509160011,1.01
20240509161011,1.06
20240509162011,0.43
20240509163011,0.3
20240509164011,0.31
20240509165011,0.12
20240610090011,31.87
20240610091011,30.43
20240610092011,13.66
20240610093011,11.03
20240610094011,9.42
20240610095011,12.62
20240610100011,11.56
20240610101011,26.57
20240610102011,22.74
20240610103011,36.78
20240610104011,35.96
20240610105011,21.6
20240610110011,13.36
20240610111011,32.19
20240610112011,33.99
20240610113011,72.98
20240610114011,824.06
20240610115011,578.15
20240610120011,39.6
20240610121011,18.5
20240610122011,33.72
20240610123011,19.08
20240610124011,10.36
20240610125011,12.15
20240610130011,5.15
20240610131011,3.82
20240610132011,4.65
20240610133011,5.83
20240610134011,4.41
20240610135011,10.3
20240610140011,7.09
20240610141011,4.28
20240610142011,4.85
20240610143011,4.41
20240610144011,9.46
20240610145011,9.19
20240610150011,2.94
20240610151011,2.06
20240610152011,2.47
20240610153011,2.17
20240610154011,2.15
20240610155011,1.84
20240610160011,2.08
20240610161011,1.79
20240610162011,1.03
20240610163011,0.7
20240610164011,0.67
20240610165011,0.73
20240704090011,11.98
20240704091011,11.59
20240704092011,11.94
20240704093011,12.16
20240704094011,12.62
20240704095011,12.69
20240704100011,12.98
20240704101011,14.19
20240704102011,12.82
20240704103011,12.73
20240704104011,12.56
20240704105011,12.48
20240704110011,17.28
20240704111011,12.67
20240704112011,12.98
20240704113011,10.35
20240704114011,8.99
20240704115011,8.76
20240704120011,806.06
20240704121011,339.18
20240704122011,6.81
20240704123011,5.98
20240704124011,5.35
20240704125011,4.7
20240704130011,4.24
20240704131011,3.79
20240704132011,3.44
20240704133011,3.27
20240704134011,3
20240704135011,2.82
20240704140011,2.75
20240704141011,2.56
20240704142011,2.16
20240704143011,1.95
20240704144011,2.18
20240704145011,3.74
20240704150011,5.05
20240704151011,3.94
20240704152011,4.36
20240704153011,2.17
20240704154011,1.21
20240704155011,1.01
20240704160011,0.86
20240704161011,0.75
20240704162011,0.65
20240704163011,0.5
20240704164011,0.4
20240704165011,0.45
20240705090011,11.6
20240705091011,12
20240705092011,12.26
20240705093011,13.17
20240705094011,13.05
20240705095011,13.35
20240705100011,14.2
20240705101011,16.7
20240705102011,15.54
20240705103011,19.36
